"id,""submitdate"",""lastpage"",""startlanguage"",""seed"",""startdate"",""datestamp"",""edad"",""sex"",""pais"",""tipouni"",""perfil"",""exed"",""area"",""acreedu"",""exin"",""acreinv"",""grupoinv"",""nart"",""autprin"",""njcr"",""envnohh[SQ001]"",""envnohh[SQ002]"",""envnohh[SQ005]"",""envnohh[SQ003]"",""envnohh[SQ004]"",""pubnohh"",""mot[SQ001]"",""mot[SQ002]"",""mot[SQ003]"",""mot[SQ004]"",""mot[SQ005]"",""mot[SQ006]"",""mot[SQ007]"",""mot[SQ008]"",""mot[SQ009]"",""mot[SQ010]"",""priorpub"",""util"",""pract[SQ001]"",""pract[SQ002]"",""pract[SQ003]"",""pract[SQ004]"",""pract[SQ005]"",""pract[SQ006]"",""pract[SQ007]"",""pract[SQ008]"",""pract[SQ009]"",""pract[SQ010]"",""pract[SQ011]"",""pract[SQ012]"",""pract[SQ013]"",""pract[SQ014]"",""pract[SQ015]"",""pract[SQ016]"",""pract[SQ017]"",""pract[SQ018]"",""pract[SQ019]"",""pract[SQ020]"",""pract[SQ021]"",""pract[SQ022]"",""pract[SQ023]"",""pract[SQ024]"",""pract[SQ025]"",""pract[SQ026]"",""pract[SQ027]"",""pract[SQ028]"",""malaspr[SQ001]"",""malaspr[SQ002]"",""malaspr[SQ003]"",""malaspr[SQ004]"",""malaspr[SQ005]"",""malaspr[SQ006]"",""malaspr[SQ007]"",""malaspr[SQ008]"",""malaspr[SQ009]"",""malaspr[SQ010]"",""malaspr[SQ011]"",""malaspr[SQ012]"",""malaspr[SQ013]"",""malaspr[SQ014]"",""malaspr[SQ015]"",""malaspr[SQ016]"",""malaspr[SQ017]"",""malaspr[SQ018]"",""malaspr[SQ019]"",""malaspr[SQ020]"",""malaspr[SQ021]"",""malaspr[SQ022]"",""malaspr[SQ023]"",""malaspr[SQ024]"",""malaspr[SQ025]"",""malaspr[SQ026]"",""malaspr[SQ027]"",""malaspr[SQ028]"",""otro"",""interviewtime"",""groupTime6820"",""edadTime"",""sexTime"",""paisTime"",""tipouniTime"",""perfilTime"",""exedTime"",""areaTime"",""acreeduTime"",""exinTime"",""acreinvTime"",""grupoinvTime"",""nartTime"",""autprinTime"",""njcrTime"",""groupTime7823"",""envnohhTime"",""pubnohhTime"",""motTime"",""priorpubTime"",""utilTime"",""practTime"",""malasprTime"",""otroTime""";
"1429,""2022-04-28 23:58:18"",""22"",""es"",""1213835208"",""2022-04-28 23:46:04"",""2022-04-28 23:58:18"",""34"",""1"",""A39"",""A2"",""A2"",""10"",""A10"",""1"",""5"",""1"",""1"",""30"",""25"",""20"",""1"",""2"",""2"",""2"",""2"",""A1"",""2"",""2"",""2"",""1"",""2"",""1"",""2"",""2"",""2"",""2"",""A3"",""A1"",""2"",""1"",""2"",""1"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""1"",""2"",""1"",""2"",""1"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""2"",""1"",""1"",""2"",""1"",""1"",""2"",""1"",""2"",""2"",""1"","""",""745.27"","""",""9.41"",""6.42"",""10.79"",""9.38"",""14.31"",""21.01"",""9.92"",""11.33"",""12.83"",""7.26"",""5.17"",""15.09"",""112.58"",""12.68"","""",""18.49"",""10.93"",""47.44"",""35.96"",""14.42"",""193.06"",""157.82"",""8.97""";
"1431,""2022-04-29 00:08:31"",""22"",""es"",""1464183251"",""2022-04-28 23:54:57"",""2022-04-29 00:08:31"",""48"",""1"",""A36"",""A1"",""A3"",""23"",""A4"",""2"",""22"",""2"",""1"",""31"",""10"",""31"",""1"",""2"",""2"",""2"",""2"",""A1"",""2"",""2"",""1"",""2"",""2"",""1"",""2"",""1"",""2"",""1"",""A4"",""A2"",""2"",""2"",""2"",""1"",""2"",""1"",""2"",""2"",""1"",""1"",""2"",""2"",""1"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""2"",""1"",""1"",""1"",""2"",""1"",""1"",""2"",""2"",""2"",""1"",""2"",""1"",""1"",""1"",""2"",""2"",""1"",""1"",""2"",""2"",""1"",""1"",""2"",""2"",""Dentro de lo posible me interesaria poder tener acceso a la publicacion que se genere con los datos de la encuesta."",""826.1"","""",""19.47"",""9.69"",""18.64"",""20.29"",""9.23"",""49.67"",""27.91"",""14.68"",""15.49"",""9.59"",""11.64"",""69.88"",""152.96"",""9.73"","""",""27.17"",""12.52"",""48.3"",""27.71"",""10.77"",""102.1"",""105.37"",""53.29""";
"1432,""2022-04-29 00:08:15"",""22"",""es"",""1774594589"",""2022-04-29 00:00:02"",""2022-04-29 00:08:15"",""30"",""1"",""A50"",""A1"",""A1"",""2"",""A8"",""2"",""1"",""2"",""2"",""4"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""A1"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""1"",""A1"",""A1"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""Si"",""503.8"","""",""7.62"",""6.37"",""19.52"",""25.4"",""20.82"",""14.11"",""18.19"",""14.74"",""12.02"",""12.74"",""9.01"",""11.45"",""19.03"",""15.14"","""",""22.82"",""24.93"",""55.55"",""27.77"",""17.05"",""79.92"",""51.21"",""18.39""";
"1433,""2022-04-29 00:09:02"",""22"",""es"",""479430989"",""2022-04-29 00:02:40"",""2022-04-29 00:09:02"",""33"",""1"",""A50"",""A2"",""A3"",""6"",""A10"",""1"",""8"",""1"",""1"",""143"",""90"",""3"",""1"",""2"",""2"",""2"",""2"",""A1"",""2"",""2"",""1"",""1"",""2"",""2"",""1"",""1"",""1"",""2"",""A3"",""A1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""1"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""1"",""2"",""2"",""2"",""2"",""1"",""1"",""2"",""1"",""2"",""1"",""1"",""2"",""2"",""2"",""1"",""1"",""2"",""2"",""1"",""1"",""1"",""1"",""2"",""2"",""2"","""",""391.95"","""",""7.85"",""4.53"",""7.06"",""10.21"",""8.11"",""7.1"",""13.44"",""6.91"",""13.64"",""7.91"",""5.66"",""7.12"",""8.51"",""14.01"","""",""12.09"",""12.45"",""20.79"",""16.57"",""14.6"",""103.06"",""86.66"",""3.67""";
"1434,""2022-04-29 00:15:43"",""22"",""es"",""1113735882"",""2022-04-29 00:03:24"",""2022-04-29 00:15:43"",""65"",""0"",""A139"",""A1"",""A3"",""35"",""A4"",""1"",""30"",""1"",""1"",""32"",""3"",""24"",""2"",""1"",""2"",""2"",""2"",""A1"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""A2"",""A1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""."",""731.82"","""",""8.95"",""8.47"",""15.75"",""9.17"",""12"",""21.52"",""20.2"",""15.71"",""17"",""9.81"",""8.42"",""91.21"",""32.92"",""30.39"","""",""30.07"",""14.63"",""29.69"",""29.77"",""10.56"",""211.06"",""90.24"",""14.28""";
"1435,""2022-04-29 00:55:18"",""22"",""es"",""362187387"",""2022-04-29 00:40:20"",""2022-04-29 00:55:18"",""44"",""1"",""A39"",""A1"",""A1"",""20"",""A16"",""1"",""16"",""2"",""1"",""120"",""10"",""119"",""2"",""1"",""2"",""2"",""2"",""A2"",""2"",""1"",""1"",""1"",""2"",""2"",""1"",""1"",""2"",""1"",""A3"",""A2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"","""",""908.53"","""",""7.97"",""6.01"",""298.5"",""7.37"",""7.41"",""12.34"",""11.15"",""8.77"",""12.23"",""13.36"",""8.67"",""18.98"",""19.39"",""14.08"","""",""24.94"",""101.61"",""50.8"",""16.36"",""8.36"",""148.99"",""105.87"",""5.37""";
"1436,""2022-04-29 00:59:12"",""22"",""es"",""140693982"",""2022-04-29 00:42:09"",""2022-04-29 00:59:12"",""27"",""1"",""A139"",""A2"",""A2"",""0"",""A20"",""2"",""7"",""1"",""2"",""16"",""1"",""14"",""1"",""2"",""2"",""2"",""2"",""A1"",""2"",""2"",""2"",""1"",""2"",""1"",""1"",""2"",""1"",""1"",""A1"",""A1"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""2"",""1"",""1"",""1"",""1"",""1"",""2"",""1"",""1"","""",""1031.96"","""",""8.39"",""5.93"",""14.99"",""9.65"",""14.46"",""17.32"",""39.76"",""13.15"",""19.58"",""10.32"",""14.25"",""12.55"",""64.25"",""270.28"","""",""17.37"",""14.3"",""50.51"",""30.88"",""13.18"",""184.3"",""192.34"",""14.2""";
"1437,""2022-04-29 00:55:33"",""22"",""es"",""114881905"",""2022-04-29 00:45:47"",""2022-04-29 00:55:33"",""49"",""0"",""A189"",""A1"",""A3"",""23"",""A4"",""2"",""23"",""1"",""1"",""30"",""20"",""18"",""1"",""2"",""2"",""2"",""2"",""A1"",""2"",""2"",""1"",""1"",""2"",""1"",""1"",""1"",""2"",""1"",""A1"",""A2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"","""",""596.44"","""",""14.11"",""5.19"",""17.46"",""14.46"",""12.34"",""25.97"",""35.15"",""10.99"",""9.41"",""10.22"",""5.1"",""22.57"",""25.88"",""31.05"","""",""17.92"",""9.82"",""42.94"",""33.46"",""14.49"",""134.66"",""93.5"",""9.75""";
"1439,""2022-04-29 01:02:53"",""22"",""es"",""1627507063"",""2022-04-29 00:56:27"",""2022-04-29 01:02:53"",""55"",""1"",""A39"",""A1"",""A3"",""23"",""A20"",""1"",""30"",""1"",""1"",""63"",""18"",""32"",""1"",""2"",""2"",""2"",""2"",""A1"",""2"",""2"",""2"",""1"",""2"",""2"",""1"",""1"",""2"",""1"",""A3"",""A1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"","""",""393.89"","""",""9.77"",""7.02"",""9.86"",""11.01"",""9.36"",""12.3"",""16.36"",""7.14"",""16.32"",""6.61"",""8.36"",""18.63"",""13.99"",""14.33"","""",""14.04"",""9.47"",""25.01"",""16.4"",""9.42"",""102.28"",""48.96"",""7.25""";
"1441,""2022-04-29 02:02:05"",""22"",""es"",""1287813559"",""2022-04-29 01:54:44"",""2022-04-29 02:02:05"",""43"",""0"",""A42"",""A1"",""A3"",""15"",""A23"",""1"",""12"",""1"",""1"",""33"",""9"",""33"",""2"",""1"",""2"",""2"",""2"",""A2"",""2"",""2"",""1"",""1"",""1"",""1"",""2"",""2"",""1"",""2"",""A1"",""A2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""1"",""2"",""1"",""2"",""1"",""1"",""1"",""1"",""2"",""1"",""1"",""2"",""1"",""1"",""1"",""1"",""2"",""2"",""1"",""1"",""2"",""1"",""2"",""2"",""2"","""",""451.23"","""",""8.05"",""16.61"",""9.47"",""8.42"",""8.69"",""14.48"",""18.42"",""9.74"",""11.64"",""14.32"",""5.65"",""7.28"",""10.33"",""8.78"","""",""12.87"",""16.16"",""21.54"",""35.14"",""9.41"",""97.45"",""100.42"",""6.36""";
"1442,""2022-04-29 02:19:59"",""22"",""es"",""1619244547"",""2022-04-29 02:07:11"",""2022-04-29 02:19:59"",""59"",""0"",""A139"",""A1"",""A3"",""28"",""A17"",""1"",""15"",""2"",""2"",""3"",""2"",""0"",""2"",""2"",""1"",""2"",""2"",""A3"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""A4"",""A2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"","""",""780.32"","""",""17.02"",""11.08"",""26.59"",""12.89"",""18.88"",""26.13"",""18.88"",""15.2"",""15.94"",""29.72"",""10.78"",""16.82"",""17.38"",""38.18"","""",""21.49"",""16.43"",""22.89"",""41.95"",""89.03"",""284.76"",""16.51"",""11.77""";
"1443,""2022-04-29 02:24:14"",""22"",""es"",""298824696"",""2022-04-29 02:12:03"",""2022-04-29 02:24:14"",""60"",""1"",""A139"",""A2"",""A3"",""25"",""A16"",""2"",""20"",""1"",""1"",""40"",""20"",""20"",""1"",""2"",""2"",""2"",""2"",""A1"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""1"",""2"",""A1"",""A1"",""2"",""2"",""2"",""2"",""1"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""2"",""2"",""1"",""1"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""Ninguno"",""739.21"","""",""9.42"",""6.74"",""18.74"",""8.7"",""13.05"",""9.57"",""34.34"",""11.27"",""10.18"",""7.09"",""7.85"",""10.93"",""12.54"",""20.33"","""",""14.29"",""11.7"",""41.98"",""55.26"",""8.99"",""237.13"",""174.1"",""15.01""";
"1444,""2022-04-29 02:46:32"",""22"",""es"",""1187623982"",""2022-04-29 02:20:16"",""2022-04-29 02:46:32"",""38"",""1"",""A117"",""A1"",""A3"",""8"",""A16"",""2"",""12"",""2"",""1"",""6"",""6"",""6"",""2"",""2"",""2"",""2"",""1"",""A1"",""2"",""1"",""2"",""2"",""1"",""1"",""1"",""2"",""2"",""2"",""A1"",""A2"",""2"",""1"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""Siento que estoy usando ciertas malas prácticas. Lo investigaré y me mejoraré. También reflexionaré más sobre la calidad y la ética de la investigación."",""1587.37"","""",""11.96"",""8.62"",""17.68"",""13.15"",""19.14"",""13.95"",""22.57"",""10.12"",""21.38"",""9.21"",""10.52"",""9.84"",""27.8"",""10.55"","""",""271.1"",""49.1"",""94.87"",""52.04"",""37.97"",""376.64"",""296.53"",""202.63""";
"1445,""2022-04-29 02:59:40"",""22"",""es"",""63464748"",""2022-04-29 02:53:14"",""2022-04-29 02:59:40"",""47"",""0"",""A117"",""A2"",""A3"",""14"",""A20"",""1"",""18"",""1"",""2"",""43"",""22"",""35"",""1"",""2"",""2"",""2"",""2"",""A1"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""1"",""1"",""A2"",""A2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"","""",""396.42"","""",""9.37"",""4.74"",""32.67"",""9.84"",""10.06"",""16.2"",""15.61"",""9.48"",""14.83"",""7.61"",""5.75"",""12.7"",""9.32"",""8.33"","""",""33.05"",""8.13"",""23.56"",""14.13"",""8.63"",""74.95"",""59.13"",""8.33""";
"1447,""2022-04-29 04:02:37"",""22"",""es"",""11540642"",""2022-04-29 03:50:18"",""2022-04-29 04:02:37"",""60"",""1"",""A117"",""A1"",""A3"",""33"",""A27"",""1"",""30"",""1"",""1"",""150"",""80"",""150"",""1"",""2"",""2"",""2"",""2"",""A1"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""1"",""2"",""1"",""A3"",""A2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"","""",""750.51"","""",""12.06"",""9.85"",""17.72"",""9.87"",""12.59"",""15.42"",""24.53"",""11.61"",""18"",""8.88"",""9.68"",""11.57"",""36.13"",""10.34"","""",""22.74"",""15.65"",""47.38"",""70.73"",""12.19"",""146.54"",""208.84"",""18.19""";
"1448,""2022-04-29 04:07:40"",""22"",""es"",""1793280664"",""2022-04-29 04:03:59"",""2022-04-29 04:07:40"",""33"",""0"",""A139"",""A2"","""",""4"","""",""2"",""1"",""1"",""2"",""1"",""1"",""1"",""2"",""2"",""1"",""2"",""2"",""A1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""A2"",""A2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"","""",""231.7"","""",""9.11"",""4.82"",""9.91"",""6.93"",""12.26"",""9.92"",""2.66"",""6.94"",""10.23"",""7.11"",""4.95"",""7.45"",""7.7"",""7.22"","""",""11.23"",""11.12"",""12.61"",""9.09"",""5.62"",""49.23"",""19.29"",""6.3""";
"1449,""2022-04-29 04:19:01"",""22"",""es"",""1804568449"",""2022-04-29 04:11:09"",""2022-04-29 04:19:01"",""62"",""1"",""A139"",""A1"",""A3"",""34"",""A27"",""1"",""28"",""1"",""1"",""85"",""45"",""24"",""2"",""1"",""2"",""2"",""2"",""A1"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""1"",""2"",""A1"",""A1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"","""",""483.16"","""",""36.66"",""10.22"",""12.42"",""7.96"",""7.05"",""24.01"",""16.62"",""13.87"",""12.53"",""5.87"",""5.93"",""15.61"",""24.05"",""22.03"","""",""17.46"",""12.33"",""31.97"",""21.05"",""11.87"",""115.28"",""40.73"",""17.64""";
"1451,""2022-04-29 05:54:08"",""22"",""es"",""2106629022"",""2022-04-29 05:40:53"",""2022-04-29 05:54:08"",""68"",""1"",""A117"",""A1"",""A3"",""48"",""A3"",""2"",""43"",""1"",""1"",""143"",""15"",""120"",""2"",""2"",""2"",""2"",""1"",""A3"",""2"",""2"",""2"",""1"",""2"",""2"",""1"",""2"",""2"",""2"",""A1"",""A1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"","""",""805.35"","""",""11.63"",""13.09"",""14.2"",""10.4"",""14.81"",""44.91"",""100.27"",""9.69"",""40.21"",""27.41"",""10.22"",""18.22"",""21.28"",""12.85"","""",""34.6"",""17.33"",""59.74"",""41.93"",""31.94"",""159.43"",""63.15"",""48.04""";
"1454,""2022-04-29 08:42:12"",""22"",""es"",""1129569875"",""2022-04-29 08:36:12"",""2022-04-29 08:42:12"",""34"",""1"",""A57"",""A1"",""A2"",""6"",""A20"",""2"",""6"",""2"",""1"",""103"",""42"",""101"",""1"",""2"",""2"",""2"",""2"",""A1"",""2"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""A2"",""A2"",""2"",""1"",""2"",""1"",""2"",""1"",""1"",""2"",""1"",""1"",""1"",""1"",""1"",""2"",""1"",""2"",""2"",""1"",""1"",""2"",""2"",""2"",""2"",""1"",""2"",""1"",""2"",""2"",""2"",""1"",""1"",""2"",""1"",""1"",""2"",""1"",""1"",""1"",""1"",""1"",""2"",""1"",""2"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""En el ámbito al que pertenezco, por desgracia la frase es """"la investigación se hace a partir de las 3 de la tarde"""", haciendo mención a que debe realizarse en el tiempo libre personal, lo cual hace que la investigación profesional y de calidad sea especialmente complicada y que España siga a la cola en investigación en comparación con otros países europeos. "",""371.34"","""",""5.03"",""2.38"",""5.8"",""4.93"",""8.68"",""8.76"",""8"",""3.21"",""7.36"",""3.88"",""3.85"",""7.71"",""9.75"",""6.69"","""",""11.37"",""7.73"",""22.43"",""16.21"",""10.14"",""99.2"",""57.89"",""60.34""";
"1455,""2022-04-29 08:42:44"",""22"",""es"",""1287426539"",""2022-04-29 08:36:20"",""2022-04-29 08:42:44"",""37"",""0"",""A57"",""A1"",""A2"",""3"",""A4"",""2"",""14"",""1"",""1"",""36"",""26"",""36"",""2"",""2"",""2"",""2"",""1"",""A1"",""2"",""1"",""2"",""2"",""2"",""1"",""2"",""1"",""1"",""2"",""A1"",""A1"",""2"",""2"",""2"",""1"",""2"",""1"",""2"",""1"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""1"",""1"",""2"",""2"",""1"",""1"",""2"",""1"",""1"",""1"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""1"",""1"",""1"",""1"",""2"","""",""394.43"","""",""10.11"",""4.02"",""7.86"",""5.87"",""8.04"",""11.12"",""17.6"",""7.54"",""10.49"",""4.69"",""5.08"",""7.41"",""11.42"",""6.76"","""",""13.96"",""11.85"",""21.47"",""21.71"",""6.72"",""112.49"",""83.18"",""5.04""";
"1456,""2022-04-29 09:11:10"",""22"",""es"",""926775293"",""2022-04-29 09:03:09"",""2022-04-29 09:11:10"",""40"",""0"",""A194"",""A1"",""A3"",""7"",""A26"",""1"",""6"",""1"",""1"",""2"",""2"",""0"",""2"",""1"",""2"",""2"",""2"",""A1"",""2"",""2"",""2"",""2"",""2"",""1"",""2"",""2"",""2"",""2"",""A1"",""A2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"","""",""491"","""",""12.47"",""7.88"",""19.52"",""9.12"",""11.81"",""23.77"",""18.38"",""13.12"",""17.19"",""15.42"",""13.16"",""8.81"",""8.99"",""20.58"","""",""29.58"",""9.45"",""42.24"",""28.39"",""10.45"",""64.82"",""96.44"",""9.41""";
"1457,""2022-04-29 09:28:00"",""22"",""es"",""1873498195"",""2022-04-29 09:17:34"",""2022-04-29 09:28:00"",""49"",""0"",""A57"",""A1"",""A3"",""20"",""A24"",""1"",""25"",""1"",""1"",""85"",""5"",""85"",""1"",""2"",""2"",""2"",""2"",""A1"",""2"",""2"",""1"",""1"",""1"",""1"",""2"",""1"",""2"",""1"",""A3"",""A2"",""2"",""1"",""2"",""2"",""2"",""1"",""2"",""2"",""1"",""2"",""1"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""2"",""2"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"",""1"","""",""636.29"","""",""9.83"",""11.72"",""21.33"",""7.5"",""9.48"",""18.81"",""37.03"",""6.27"",""14.26"",""6.36"",""6.23"",""12.07"",""13.69"",""14.4"","""",""17.72"",""11.37"",""55.58"",""21.37"",""22.28"",""168.24"",""130.67"",""20.08""";
