"id","edad","sex","tipouni","perfil","exed","acreedu","exin","acreinv","grupoinv","nart","autprin","njcr","nh1","nh2","nh5","nh3","nh4","pubnohh","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","priorpub","util","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","mp1","mp2","mp3","mp4","mp5","mp6","mp7","mp8","mp9","mp10","mp11","mp12","mp13","mp14","mp15","mp16","mp17","mp18","mp19","mp20","mp21","mp22","mp23","mp24","mp25","mp26","mp27","mp28","otro","pais.r","area.r"
1210,36,"Hombre","Pública","Personal docente e investigador",10,1,6,1,1,5,5,4,1,0,0,0,0,"Sí",0,0,0,0,0,1,0,1,0,0,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,"","Colombia","Arte y humanidades"
1211,38,"Hombre","Pública","Personal docente e investigador",8,1,5,1,0,13,3,10,0,1,0,0,0,"No lo tengo claro",0,1,1,0,1,1,0,0,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"s/c.","México","Ciencias naturales e ingeniería"
1212,56,"Hombre","Pública","Personal docente e investigador",25,0,10,0,1,3,2,2,0,1,0,0,0,"No lo tengo claro",0,1,0,0,0,1,1,0,0,0,"Requisitos","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"Es muy difícil cumplir con todos los parámetros éticos que se debe al momento de publicar. Me parece que lo más importante es saber citar para dar los créditos de la manera más adecuada.","Colombia","Ciencias naturales e ingeniería"
1213,35,"Hombre","Pública","Personal docente e investigador",12,1,6,1,1,24,10,5,1,0,0,0,0,"Sí",0,0,0,0,0,0,1,1,0,0,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,"Excelente trabajo de investigación.","Paraguay","Ciencias naturales e ingeniería"
1214,54,"Hombre","Pública","Personal docente e investigador",20,1,25,1,1,60,30,60,1,0,0,0,0,"Sí",1,1,1,1,1,1,1,1,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Quiero mencioar que cuando los resultados de un experimento no se ajustan a las hipótesis establecidas de forma apriori, puede ser la pauta de un importante descubrimiento. Por ello la importancia de publicar de manera clara y honesta los resultados.","México","Ciencias naturales e ingeniería"
1215,54,"Mujer","Pública","Personal docente e investigador",30,1,30,1,1,75,8,73,1,0,0,0,0,"Sí",0,0,1,0,0,1,1,1,0,1,"Resolver","Conocimiento",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,"En alguna de las preguntas anteriores creo que seria conveniente distinguir entre el proceso de investigación y el de publicación. Uno puede tener ciertas hipótesis iniciales, hacer la experimentación y encontrar los resultados que muestren que las hipótesis planteadas son falsas o diferentes. Esto sería la investigación. Sin embargo, al momento de publicarlo puede que convenga plantear los objetivos del trabajo de manera diferente (no necesariamente se debe enunciar una hipótesis) dependiendo de los resultados que se obtuvieron, de qué se quiere mostrar y cómo. Esto seria el proceso de publicación. En este último caso, no me parece deshonesto no escribir la hipótesis original.","Argentina","Ciencias naturales e ingeniería"
1216,25,"Mujer",NA,"Personal de investigación",0,1,1,0,1,1,1,0,1,0,0,0,0,"Sí",0,0,0,0,0,1,1,0,1,1,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,"","Perú","Ciencias de la vida y médicas"
1217,71,"Hombre","Pública","Personal de investigación",40,1,36,1,1,121,65,96,1,0,0,0,0,"Sí",0,0,0,0,0,0,1,0,0,0,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mu buena encuesta, seria importante conocer los resultados","Cuba","Ciencias de la vida y médicas"
1218,49,"Mujer","Privada","Personal de investigación",0,0,14,0,0,23,10,23,1,0,0,0,0,"Sí",0,1,0,0,0,0,1,0,0,0,"Descubrir","Aplicabilidad",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,"","Venezuela","Ciencias naturales e ingeniería"
1219,45,"Mujer","Pública","Personal docente",19,1,21,1,1,96,8,60,1,0,0,0,0,"Sí",0,1,0,1,0,1,1,0,0,1,"Descubrir","Aplicabilidad",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,"La práctica en la investigación está condicionada por la situación laboral del/de la investigador/a. ","España","Ciencias naturales e ingeniería"
1220,26,"Mujer","Pública","Estudiante de doctorado",0,0,3,1,0,4,1,3,0,0,0,0,1,"Sí",0,0,0,1,0,1,0,0,0,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,"","Otro","Ciencias naturales e ingeniería"
1221,36,"Hombre","Pública","Personal de investigación",7,1,14,1,1,42,17,38,1,0,0,0,0,"Sí",0,0,1,0,1,1,1,0,0,0,"Difundir","Aplicabilidad",0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,"","España","Ciencias naturales e ingeniería"
1222,54,"Mujer","Pública","Personal docente e investigador",30,1,30,1,1,52,15,52,1,0,0,0,0,"Sí",0,0,0,0,0,1,1,0,0,1,"Resolver","Aplicabilidad",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,"","España","Ciencias de la vida y médicas"
1223,49,"Hombre","Privada","Personal docente e investigador",22,1,20,0,1,80,45,70,1,0,0,0,0,"Sí",0,0,0,0,0,0,1,0,0,0,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,"Gracias por esta invitación","Chile","Ciencias sociales y del comportamiento"
1224,47,"Mujer","Pública","Personal docente e investigador",22,1,22,0,1,12,4,12,1,0,0,0,0,"Sí",0,1,1,0,1,0,0,0,0,0,"Requisitos","Aplicabilidad",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,"En general opino que se aplican malas prácticas de investigación porque vienen impuestas por el sistema en el que se desarrolla la investigación,  o porque es tan generalizado que quienes no trabajan de esa manera quedan en desventajas frente a quienes tienen CVs inflados por esas malas prácticas.","España","Ciencias naturales e ingeniería"
1225,49,"Mujer","Pública","Personal docente e investigador",10,1,3,1,1,11,8,0,1,0,0,0,0,"Sí",0,0,0,1,0,0,1,0,0,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","Cuba","Ciencias de la vida y médicas"
1226,55,"Mujer","Pública","Personal de investigación",15,0,25,1,1,350,60,350,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,1,0,1,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","España","Ciencias naturales e ingeniería"
1227,57,"Mujer","Privada","Personal docente e investigador",16,0,25,0,0,47,11,30,0,0,1,0,0,"No lo tengo claro",0,0,0,0,0,1,1,1,0,0,"Resolver","Conocimiento",0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,"Hay respuestas que dependen del contexto ya ls opciones prsnetadas no cubren esto, por lo cual es dificil responder adecuadamente. ","Chile","Ciencias de la vida y médicas"
1229,51,"Mujer","Pública","Personal docente e investigador",23,1,23,1,0,23,19,19,1,0,0,0,0,"Sí",0,0,1,0,1,1,1,0,1,1,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Ecuador","Ciencias naturales e ingeniería"
1230,39,"Hombre","Pública","Personal docente e investigador",17,1,15,1,1,50,7,50,0,1,0,0,0,"Sí",0,0,0,1,1,1,1,1,0,1,"Difundir","Conocimiento",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gran base de el problema de la academia y del sistema de publicación es su sustento en trabajo honorario y la gran presión para publicar.","Uruguay","Ciencias de la vida y médicas"
1231,44,"Mujer","Pública","Personal docente e investigador",20,1,20,1,1,45,31,35,0,0,1,0,0,"No lo tengo claro",0,0,0,1,0,0,1,0,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"","Uruguay","Ciencias naturales e ingeniería"
1232,38,"Hombre","Pública","Personal docente e investigador",5,0,10,0,1,7,6,7,1,0,0,0,0,"Sí",0,0,0,1,0,1,0,0,0,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Como buena práctica se solicita a los autores del estudio enviar los resultados a quienes nos tomamos el tiempo de responderla","Chile","Ciencias naturales e ingeniería"
1233,55,"Hombre","Pública","Personal docente e investigador",32,1,32,0,1,250,100,200,0,1,0,0,0,"No",0,0,0,1,0,1,1,1,1,1,"Resolver","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"'''","Costa Rica","Ciencias naturales e ingeniería"
1234,36,"Hombre","Pública","Personal docente e investigador",2,1,7,1,1,5,4,5,0,0,0,0,1,"Sí",0,0,1,0,1,1,0,1,0,0,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,"","Argentina","Ciencias naturales e ingeniería"
1235,31,"Hombre","Pública",NA,0,0,6,0,1,17,15,8,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,0,0,0,"Difundir","Conocimiento",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Perú","Ciencias de la vida y médicas"
1236,38,"Mujer","Pública","Personal docente e investigador",16,0,14,0,1,16,7,2,0,0,0,0,1,"No",0,0,0,0,0,1,1,0,1,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Cuba","Ciencias naturales e ingeniería"
1238,59,"Hombre","Pública","Personal docente e investigador",31,1,33,1,1,102,17,102,1,0,0,0,0,"Sí",0,0,0,0,0,1,0,0,0,0,"Difundir","Conocimiento",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,"","Argentina","Ciencias naturales e ingeniería"
1239,40,"Mujer",NA,"Estudiante de doctorado",5,0,15,1,1,6,3,6,1,0,0,0,0,"Sí",0,1,1,0,0,0,0,0,1,1,"Descubrir","Conocimiento",0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,"Me parece que la revisión doble ciego resuelve varios de las malas prácticas que se señalan. ","Chile","Ciencias sociales y del comportamiento"
1240,31,"Hombre","Pública","Personal de investigación",0,0,5,1,1,12,5,2,1,0,0,0,0,"Sí",0,0,0,1,0,0,0,0,0,0,"Descubrir","Conocimiento",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,"","Cuba","Ciencias naturales e ingeniería"
1241,42,"Hombre","Pública","Personal docente e investigador",12,0,16,0,1,18,12,18,1,0,0,0,0,"Sí",0,0,1,0,1,0,1,0,0,0,"Difundir","Conocimiento",0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,"","Chile","Ciencias naturales e ingeniería"
1242,48,"Hombre","Pública","Personal docente e investigador",20,0,10,0,1,10,2,1,1,0,0,0,0,"Sí",0,0,0,0,0,0,1,0,0,0,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"","Ecuador","Arte y humanidades"
1243,56,"Hombre","Privada","Personal docente e investigador",26,1,10,1,0,1,1,1,0,0,1,0,0,"Sí",0,0,0,1,0,0,1,0,0,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,"¿Cual es el objetivo de esta encuesta? ¿En qué grado cree que las respuestas satisfarán suficientemente el objetivo buscado?","Perú","Ciencias sociales y del comportamiento"
1244,46,"Mujer","Pública","Personal docente e investigador",7,0,7,0,0,3,1,1,0,1,0,0,0,"No",0,0,0,0,0,0,1,0,0,0,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"","Perú","Ciencias de la vida y médicas"
1245,38,"Mujer","Pública","Personal docente e investigador",9,1,12,1,1,47,22,44,0,1,0,0,0,"Sí",0,0,0,0,0,1,1,0,0,1,"Descubrir","Conocimiento",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"POdriamos tener un resumen de los resultados, son interesantes las preguntas.","México","Ciencias de la vida y médicas"
1246,44,"Mujer","Pública","Personal docente e investigador",0,0,0,0,0,17,4,10,0,0,1,0,0,"No lo tengo claro",0,0,1,0,0,1,1,0,0,0,"Descubrir","Conocimiento",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,"","Argentina","Ciencias de la vida y médicas"
1247,48,"Hombre","Pública","Personal docente e investigador",22,1,15,1,1,80,20,30,0,0,0,0,1,"Sí",0,0,0,1,0,1,1,1,0,1,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"Sería bueno preguntar por la falta de idoneidad de los criterios de la Aneca y la calidad de las investigaciones. A veces, sólo se mira el cuartil de la revista y no la calidad del artículo, especialmente en sexenios. ","España","Ciencias sociales y del comportamiento"
1248,60,"Mujer","Pública","Personal docente e investigador",30,1,25,1,1,70,35,15,0,0,1,0,0,"Sí",0,0,0,0,0,0,0,0,0,1,"Difundir","Conocimiento",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Me parece una encuesta muy sesgada, que busca que se mencione solo lo negativo de la investigación.","Paraguay","Ciencias naturales e ingeniería"
1249,57,"Hombre","Pública","Personal de investigación",0,1,32,1,1,162,28,162,0,1,0,0,1,"Sí",0,0,0,1,0,1,0,0,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,"","España","Ciencias naturales e ingeniería"
1251,61,"Hombre","Privada","Personal docente e investigador",24,1,27,1,1,88,24,88,1,0,0,0,0,"Sí",0,0,0,1,1,1,1,0,0,1,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","México","Ciencias de la vida y médicas"
1252,52,"Mujer","Pública","Personal docente e investigador",16,1,16,1,1,10,0,2,0,0,1,0,0,"Sí",0,0,0,0,0,1,1,1,1,1,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,"","Uruguay","Ciencias sociales y del comportamiento"
1253,42,"Hombre","Pública","Personal docente",10,1,15,1,1,25,15,15,0,1,0,0,0,"Sí",0,0,0,0,0,1,1,0,0,0,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","Colombia","Arte y humanidades"
1255,57,"Hombre","Privada","Personal docente e investigador",25,1,25,1,1,67,50,67,1,0,0,0,0,"Sí",0,0,0,1,1,1,1,0,0,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"ninguno","Ecuador","Ciencias de la vida y médicas"
1256,44,"Mujer","Privada","Personal docente e investigador",11,1,13,1,1,16,7,15,1,0,0,0,0,"Sí",0,0,0,0,0,1,1,0,1,0,"Difundir","Conocimiento",0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,"Me ha gustado mucho la encuesta, me parece que toca temas muy importantes, y me ha hecho pensar en las prácticas frecuentes que realizo como investigador para lograr una publicación sin detenerme a pensar si lo que hago es correcto.
Muchas gracias por hacerme reflexionar al respecto,","Ecuador","Ciencias naturales e ingeniería"
1257,66,"Hombre","Privada","Personal docente e investigador",25,0,37,0,0,52,39,26,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,0,0,0,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Es importante que nuestras prácticas de investigación y publicación sean irreprochables para que los resultados y la interpretación sean confiables.","Costa Rica","Ciencias naturales e ingeniería"
1258,49,"Hombre","Privada","Personal docente e investigador",11,1,21,1,1,16,14,15,1,0,0,0,0,"Sí",0,1,0,0,0,1,1,0,0,0,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"A veces la revistas no son transparentes y pueden dilatar o bloquear tu publicación por bias (amigo está haciendo algo igual y quieren que el o ella lo publique primero, o si vienes de un país subdesarrollado te ven con prejuicio)","Panamá","Ciencias sociales y del comportamiento"
1259,49,"Hombre","Pública","Personal docente e investigador",23,1,23,1,0,34,32,34,1,0,0,0,1,"No lo tengo claro",0,0,0,1,0,1,0,0,0,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"","Chile","Arte y humanidades"
1260,34,"Hombre","Privada","Personal docente e investigador",8,0,10,1,1,8,6,7,1,0,0,0,0,"Sí",0,1,1,1,0,1,1,1,1,0,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Encuesta pertinente, felicitaciones.","Colombia","Ciencias naturales e ingeniería"
1261,64,"Mujer","Pública","Personal docente e investigador",35,1,35,1,1,115,30,115,1,0,0,0,0,"Sí",0,0,0,1,0,1,1,1,0,1,"Descubrir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"","México","Ciencias de la vida y médicas"
1262,60,"Mujer","Pública","Personal docente",27,1,17,1,1,50,30,25,0,1,0,0,0,"No",0,0,0,1,0,1,1,1,1,0,"Difundir","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,"No acabo de entender el motivo de este cuestionario .
es repetitivo ","España","Ciencias sociales y del comportamiento"
1263,59,"Hombre","Pública","Personal docente e investigador",30,1,20,0,1,30,2,10,1,0,0,0,0,"Sí",0,0,0,0,0,0,0,0,0,1,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Perú","Ciencias naturales e ingeniería"
1264,45,"Mujer","Pública","Personal docente e investigador",20,0,11,0,1,20,5,10,0,0,1,0,0,"Sí",0,0,0,0,0,1,1,1,0,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","México","Ciencias naturales e ingeniería"
1265,41,"Hombre","Pública","Personal docente e investigador",10,1,10,1,1,14,6,14,1,0,0,0,0,"Sí",0,0,0,0,1,1,1,0,0,1,"Resolver","Aplicabilidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Chile","Ciencias de la vida y médicas"
1267,64,"Hombre","Pública","Personal de investigación",25,0,42,1,1,150,150,145,1,0,0,0,0,"Sí",0,0,1,1,0,1,1,1,1,1,"Descubrir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,"","España","Ciencias de la vida y médicas"
1269,28,"Hombre","Privada","Personal docente e investigador",5,0,5,0,1,6,2,0,1,0,0,0,0,"Sí",0,1,1,1,0,1,1,1,1,1,"Difundir","Conocimiento",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,"","Otro","Ciencias naturales e ingeniería"
1271,50,"Mujer","Pública","Personal docente e investigador",5,1,20,1,1,18,8,18,0,1,0,0,0,"Sí",0,1,1,0,1,1,1,1,1,0,"Difundir","Conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Considero que está muy bien este tipo de estudios. Es necesario realizar uno sobre lo difícil que es ser mujer e investigadora. Parece un cliché, pero de verdad a mí me ha costado mucho trabajo a pesar de que mi familia me ha apoyado mucho.","México","Ciencias de la vida y médicas"
